	sample08	sample21	sample17	sample22	sample15	sample12	sample13	sample14	sample16	sample57	sample61	sample62	sample63	sample59	sample69	sample65	sample66	sample68	sample75	sample70	sample55	sample72	sample73	sample74	sample76	sample78	sample83	sample24	sample25	sample27	sample29	sample36	sample18	sample23	sample20	sample26	sample28	sample19	sample33	sample37	sample38	sample39	sample30	sample34	sample31	sample32	sample84	sample81	sample85	sample82	sample87	sample80	sample90	sample46	sample93	sample40	sample03	sample35	sample41	sample42	sample05	sample01	sample02	sample50	sample07	sample04	sample91	sample06	sample45	sample43	sample09	sample10	sample49	sample54	sample53	sample79	sample52	sample11
Root;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	0.0	0.0	0.0	0.0	0.0	0.000543714658547	0.0	0.000135427952329	0.0	0.0	0.0	0.0	0.0	0.000188040616773	0.0	0.0	0.0	0.0	0.0	0.00109309528147	0.0017885719664899999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205075621635	0.0	0.0	0.0028422010004499998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000125691302162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.0	0.0	0.0	0.0	0.0	0.0022836015659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016010246557799997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.31792769288e-05	0.00227376080036	0.0	0.00012130033964100001	0.0	0.0	0.0009697753353810001	0.0	0.0	0.0	0.0	0.0	0.0	0.000881445570736	0.0008871146595700001	0.0	0.000251382604324	0.000260688216893	0.0	0.0	0.000306748466258	7.415647015199999e-05	0.0	0.0	0.0	0.0	0.0	0.000164028540966	0.00015033072760100002	0.0	0.0	0.0	0.00019265348060599997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005487721223759998	0.0	0.0	0.0	0.0014959880321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000113688040018	0.0	0.0	0.0	0.00306390428947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010434056761299999	0.000904363554149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.31324299609e-05	0.0	0.0	0.0005696923661219999	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.00016204829039100001	0.00047923322683699995	0.000515021459227	0.0	0.029399919452299996	0.0	0.00039576531117	0.000270855904659	0.00041157909178199994	0.0	0.0	0.0	0.00299197606419	0.000376081233546	0.005617977528089999	0.00013363624214899998	0.00105574324324	5.74250602963e-05	0.00015583606046399998	0.0	0.0	0.0	0.0	0.0	0.000482392667631	0.000480307396734	0.0	9.22083909636e-05	0.00465528707604	0.0	0.0	0.000267701780217	0.00022542831379599996	0.000132222662964	0.0	0.0005639579594980001	0.00029744199881	9.31792769288e-05	0.0	8.64603147155e-05	0.0006065016982050001	0.0	0.0230522322731	0.0	0.00016498927569700002	0.0	0.0	0.0	0.0	0.0005861664712780001	0.0	0.0	0.000756286632634	0.0	0.0	0.00149154789526	0.000174337517434	0.0	7.415647015199999e-05	0.000417362270451	0.0	0.0	0.0	0.00039635354736400005	0.0007381284343480001	0.00045099218280199993	0.00048772557307800004	0.000282845424975	0.0	0.00019265348060599997	0.0	0.00018989745537400002	0.0	0.0018529956763399997	0.0	0.0	0.000183250870442	0.0017793594306
Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	0.0	0.0	0.0008583690987119999	0.0	0.0	0.00163114397564	0.0	0.00203141928494	0.0	0.0	0.000416724545076	0.00126053730403	0.0	0.0	0.0	0.00040090872644699994	0.00021114864864900002	0.0	0.0	0.0	9.41353666573e-05	0.000989789539487	0.0	0.0	0.00144717800289	0.000960614793468	0.0	0.0015675426463800002	0.0	0.0	0.00024682216463	0.000535403560434	0.0	0.0	0.0006188118811880001	0.000153806716227	0.00118976799524	0.011647409616100002	0.00648021828104	0.0241224278056	0.00133430373605	0.000496462703239	0.0018967026553800002	0.0008081461128169999	0.0004949678270909999	0.000125093820365	0.00024869435463799994	0.0	0.0	0.0	0.0022036139268400002	0.00110889332446	0.0	0.00377073906486	0.0	0.00016572754391799998	0.0	0.0006134969325150001	0.0005932517612159999	0.00438230383973	0.00271309066245	0.0	0.004536730064560001	0.0005548949663099999	0.0	0.00676488274203	0.0	0.0	0.00166264859922	0.000128435653737	0.0	0.0	0.000232288037166	0.0	0.0	0.0	0.0021990104453	0.0
Root;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__	0.0	0.000319488817891	0.0	0.0	0.0	0.0	0.0	0.0	0.0002743860611879999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.22083909636e-05	0.0024384837065	0.0	0.0	0.0	0.0	0.000132222662964	0.0	0.0	0.0	0.0	0.0	8.64603147155e-05	0.000363901018923	0.0	0.0	0.0	0.00032997855139400004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016572754391799998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136873802354
Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.000978686385385	0.000692589294548	0.0010834236186300001	0.00260666758129	0.0	0.0	0.000393917907508	0.0	0.0	0.0022471910112399998	0.0	0.0	5.74250602963e-05	0.0	0.000364365093824	0.000188270733315	0.00119816628464	0.0	0.0	0.00120598166908	0.0006404098623119999	0.00016753224995799998	0.000276625172891	0.0	0.0	0.0	0.000133850890108	0.00022542831379599996	0.000396667988893	0.00123762376238	5.12689054089e-05	0.00029744199881	0.0074543421543	0.000682128240109	0.000345841258862	0.00012130033964100001	0.00037234702743000003	0.0	0.000646516890254	0.0009899356541819998	0.0	0.00157506424604	0.0	0.0	0.0005861664712780001	0.0022036139268400002	0.00044355732978500006	0.0	0.000628456510809	0.0	0.000248591315877	5.81125058113e-05	7.66871165644e-05	0.00029662588060799995	0.004277963272119999	0.000452181777074	0.0	0.00209387541441	0.0	0.0	0.0	0.00016257519102599998	0.00014142271248799998	0.000249397289883	0.0	0.0	0.00018989745537400002	0.0	0.0	0.000909391534392	0.0	0.0	0.0
Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.0	0.000319488817891	0.0	0.0	0.0	0.00010874293170899999	0.0	0.000947995666306	0.0	0.0	0.0	0.000315134326006	0.00367197062424	0.0	0.0	0.0	0.00021114864864900002	5.74250602963e-05	0.0	0.0014574603753000001	0.0	0.0008335069806210001	0.0	0.0	0.000482392667631	0.00032020493115599995	0.0	0.0	0.0	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.00416418798334	0.0063361908311599996	0.00204638472033	0.000518761888293	0.00024260067928200002	0.00024823135162	0.00014590020426	0.0008081461128169999	0.00148490348127	0.000250187640731	0.00041449059106400004	0.0	0.0	0.0	0.000881445570736	0.0	0.0	0.0007541478129710001	0.0	0.00016572754391799998	0.00011622501162299999	0.00230061349693	7.415647015199999e-05	0.000208681135225	0.0018087271083	0.00013976240391299998	0.0031408131216199998	0.00023781212841900005	0.000492085622898	0.00030066145520099997	0.0006503007641030001	0.000282845424975	0.0003325297198440001	0.000256871307475	0.00018002880460900002	0.0	0.0	0.0	0.0	0.0	0.000366501740883	0.000273747604708
Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Chryseobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000135427952329	0.0024694745506900003	0.0	0.0	7.87835815016e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000227376080036	0.0	0.000363901018923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000417362270451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000449524788081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Bacteroidetes;c__Flavobacteria;o__Flavobacteriales;f__Flavobacteriaceae;g__Wautersiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033950093362800006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024260067928200002	0.0	0.0	0.000323258445127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.415647015199999e-05	0.000313021702838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062003968254	0.0	0.0	0.0
Root;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;Other	0.00040512072597600004	0.0	0.0	0.0	0.000805477245268	0.0	0.0	0.000135427952329	0.0	0.0	0.0	7.87835815016e-05	0.000407996736026	0.000376081233546	0.0	0.0	0.0008445945945950001	5.74250602963e-05	0.0	0.000364365093824	0.0	0.0	0.000566893424036	0.00016975046681400003	0.00024119633381599996	0.00032020493115599995	0.00033506449991599997	9.22083909636e-05	0.0008867213478160001	0.000916695313395	0.000370233246946	0.00187391246152	0.0	0.000793335977787	0.0006188118811880001	0.0005639579594980001	0.00118976799524	0.00121133060007	0.00034106412005500004	8.64603147155e-05	0.00012130033964100001	0.0	0.0	0.00016162922256299998	0.00164989275697	0.000250187640731	8.28981182127e-05	0.000436490615452	0.0	0.0	0.0	0.0	0.000189071658158	0.000377073906486	0.0	8.28637719589e-05	0.00011622501162299999	0.0	0.00014831294030399997	0.000313021702838	0.0	0.00013976240391299998	0.000523468853603	0.0017439556084000002	0.0	0.00045099218280199993	0.000975451146155	0.0	0.00257710532879	0.00032108913434400005	0.00048007681229000004	0.00018989745537400002	0.00162601626016	0.0012353304509	0.0007440476190479999	0.000840336134454	0.00467289719626	0.00191623323296
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0.0	0.00047923322683699995	0.0	0.0	0.0	0.00021748586341900002	0.00178094390027	0.000541711809317	0.0002743860611879999	0.0	0.000138908181692	0.00173323879304	0.0	0.0	0.0	0.0	0.0	0.00017227518088900004	0.0	0.0	0.0	0.000937695353199	0.0	0.0	0.00385914134105	0.000480307396734	0.0	0.000553250345781	0.0	0.0	0.000493644329261	0.0008031053406510001	0.00022542831379599996	0.000132222662964	0.00154702970297	0.00030761343245300004	0.004461629982149999	0.007174804323520001	0.00102319236016	0.00025938094414700003	0.000727802037846	0.000992925406479	0.00014590020426	0.000323258445127	0.00329978551394	0.000500375281461	0.00016579623642500003	0.0006547359231779999	0.0004517391959040001	0.00029308323563900004	0.00572939620978	0.00022177866489200002	0.0005672149744750001	0.0030165912518899996	0.0	0.0	0.000639237563924	0.0014570552147199999	0.00029662588060799995	0.005321368948249999	0.00384354510513	0.0	0.00785203280405	0.00023781212841900005	0.000328057081932	7.51653638004e-05	0.0008128759551289999	0.00127280441239	0.00016626485992200004	0.000128435653737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000136873802354
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0003935458480909999	0.0012082158679000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00203998368013	0.0	0.0	0.0	0.0	0.0	0.0	0.0005465476407359999	9.41353666573e-05	0.0	0.0	0.0	0.0	0.00016010246557799997	0.0	0.000184416781927	0.00044336067390800005	0.0	0.0	0.0	0.0	0.00171889461854	0.0	0.000153806716227	0.0	0.0	0.000113688040018	0.0	0.00145560407569	0.00024823135162	0.0	0.0	0.0	0.0	0.00016579623642500003	0.0	0.0	0.0005861664712780001	0.0	0.0008871146595700001	0.0	0.0	0.0	0.0	0.00011622501162299999	7.66871165644e-05	0.00837968112718	0.000521702838063	0.0	0.000279524807827	0.0010469377072100002	7.92707094728e-05	0.0	0.0	0.0	0.0004242681374630001	0.0	0.0	0.0	0.057538928978399996	0.0	0.0	0.0	0.0	0.00229063588052	0.0
Root;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.00016204829039100001	0.00862619808307	0.007553648068670001	0.0110192837466	0.0229561014901	0.0107655502392	0.024141683981400004	0.010292524377	0.007682809713270001	0.0029702970297	0.0015279899986099998	0.0137871267628	0.00367197062424	0.00300864986837	0.023595505617999998	0.00146999866364	0.00464527027027	0.0016653267485899998	0.0006233442418580001	0.00674075423574	0.00385955003295	0.013700770994	0.00925925925926	0.0	0.05499276411	0.014409221902	0.005863628748529999	0.0216689718764	0.0126357792064	0.0026354990260100005	0.004442798963350001	0.0187391246152	0.004959422903520001	0.0074044691260100005	0.0207301980198	0.0206100999744	0.0169541939322	0.0683935892657	0.0400181900864	0.0140930312986	0.027413876758900002	0.00769517190021	0.00525240735337	0.0607725876839	0.029203101798400005	0.00175131348511	0.00737793252093	0.005456132693149999	0.0028610149073899998	0.0263774912075	0.0617011899515	0.0660900421379	0.0	0.0751633986928	0.0	0.0008286377195890001	0.0140632264063	0.023236196319	0.0138672599184	0.054152754590999996	0.07574044766	0.0023759608665300004	0.026347932297999997	0.00237812128419	0.0027884851964200003	0.0119512928443	0.0069907332141099995	0.00876820817423	0.00423975392801	0.005715386591319999	0.000660105616899	0.00854538549183	0.00301974448316	0.021000617665200002	0.020667989418	0.0050420168067200006	0.00348176653839	0.0006843690117710001
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	0.0	0.0	0.0	0.0	0.0	0.00489343192692	0.0008904719501339999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016396429222100002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006611133148219999	0.00030940594059400005	0.0	0.00029744199881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16254352208e-05	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis;g__Anaerococcus	0.0213903743316	0.0220447284345	0.0006866952789700001	0.00196772924046	0.028997180829599997	0.0034797738146999995	0.0137528445632	0.00216684723727	0.0192070242832	0.04653465346530001	0.055841089040099996	0.029465059481599998	0.012511899904799999	0.000752162467093	0.05505617977530001	0.00374181478017	0.0331503378378	0.0071207074767399995	0.0014025245441800002	0.016578611769	0.0	0.011825380287600001	0.010959939531399999	0.00356475980309	0.00024119633381599996	0.0252961895613	0.0	0.035500230521	0.019729549988900003	0.022802795920700003	0.000123411082315	0.0331950207469	0.0105951307484	0.018114504826099997	0.0133044554455	0.009125865162780002	0.00386674598453	0.0008386134923589999	0.0196680309231	0.053346014179499995	0.0	0.0158868065037	0.0	0.0	0.027058241214299998	0.0050037528146099994	0.00547127580204	0.017459624618099998	0.019424785423900002	0.0	0.0356985456148	0.0518962075848	0.008697296275290001	0.06309703368530001	0.000521376433785	0.0494696718595	0.013540213854	0.030674846625799997	0.0248424175009	0.027024207011700004	0.0312005426181	0.0157931516422	0.031059151980499997	0.07134363852560001	0.0164028540966	0.0	0.00325150382052	0.0004242681374630001	0.030343336935700002	0.000449524788081	6.00096015362e-05	0.00113938473224	0.000116144018583	0.0	0.0324074074074	0.0	0.004947773501919999	0.00465370928004
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis;g__Finegoldia	0.00405120725976	0.0132587859425	0.000515021459227	0.000787091696183	0.0177204993959	0.00032622879512800003	0.00118729593351	0.000270855904659	0.00137193030594	0.0425742574257	0.00277816363384	0.0048845820531	0.0	0.0	0.0	0.00280636108513	0.0071790540540499995	0.00568508096934	0.00109085242325	0.0032792858444200003	0.0	0.00713690352157	0.0	0.00101850280088	0.000482392667631	0.0190521934038	0.0	0.00129091747349	0.0139658612281	0.00973988770482	0.0	0.00401552670325	0.0	0.0074044691260100005	0.00340346534653	0.0023071007434000003	0.0	0.0008386134923589999	0.0169395179627	0.048590696870099995	0.00012130033964100001	0.00732282487278	0.0	0.0	0.0100643458175	0.031148361271000003	0.0	0.000872981230904	0.0	0.0	0.024680475980599997	0.009092925260590001	0.0	0.00980392156863	0.0	0.000662910175671	0.0015690376569	0.0349693251534	0.00563589173155	0.00010434056761299999	0.00113045444269	0.00489168413697	0.00034897923573500006	0.0112564407451	0.0102517838104	7.51653638004e-05	0.00471468053975	0.0	0.0055698728073800005	0.00134857436424	0.0	0.0	0.000696864111498	0.0	0.0	0.0	0.0	0.0036955926635599996
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__ClostridialesFamilyXI.IncertaeSedis;g__Peptoniphilus	0.020093988008400003	0.0426517571885	0.0008583690987119999	0.009445100354190002	0.040273862263400004	0.00021748586341900002	0.016226377758	0.00176056338028	0.004390176979010001	0.0722772277228	0.010279205445200001	0.015914283463299997	0.0014959880321	0.0	0.0280898876404	0.008151810771079999	0.0308277027027	0.00890088434593	0.004363409693	0.0167607943159	0.014496846465200003	0.034277974578	0.0	0.0152775420132	0.0	0.06019852705730001	0.0	0.00700783771323	0.039459099977800005	0.040907528360300004	0.0	0.0430999866149	0.0	0.0394023535634	0.0142326732673	0.005485772878750001	0.00029744199881	0.008106597092810001	0.00784447476126	0.034411205256800005	0.0006065016982050001	0.0126597989326	0.0	0.0	0.0384425012374	0.053039779834900005	0.0	0.000872981230904	0.010992320433700001	0.0	0.0431908329661	0.0306054557552	0.0	0.0383358471594	0.0	0.0	0.00482333798233	0.061119631901799996	0.0355209492028	0.000208681135225	0.0061044539905	0.014535290007	0.0120397836329	0.0233848592945	0.0561797752809	0.0	0.013168590473100001	0.00240418611229	0.0195361210408	0.00019265348060599997	0.0	0.0018989745537400001	0.00220673635308	0.0	0.036375661375699996	0.0	0.000274876305662	0.00629619490829
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.00016204829039100001	0.00047923322683699995	0.00103004291845	0.0	0.0	0.005763375380600001	0.000593647966756	0.000270855904659	0.00013719303059399996	0.0	0.0	0.0	0.0	0.0	0.0	0.00013363624214899998	0.0	0.0	0.0	0.0	0.0007530829332579999	0.0	0.0	0.0	0.00024119633381599996	0.0	0.0	9.22083909636e-05	0.00044336067390800005	0.0	0.000493644329261	0.000133850890108	0.0	0.0014544492926099998	0.00154702970297	0.000205075621635	0.00118976799524	0.00204994409243	0.0	0.0	0.000363901018923	0.0	0.00204260285964	0.000323258445127	0.00016498927569700002	0.0	0.00016579623642500003	0.000872981230904	0.0	0.0	0.0	0.0	0.0	0.000125691302162	0.0	0.0	0.00011622501162299999	0.0006134969325150001	7.415647015199999e-05	0.00135642737896	0.000226090888537	0.0	0.0013959169429400003	0.00023781212841900005	0.0	0.0	0.0014631767192300003	0.000565690849951	0.0	0.00019265348060599997	0.00018002880460900002	0.0	0.0	0.0	0.00190145502646	0.0	0.0	0.000136873802354
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.00032409658078099996	0.0	0.0	0.0	0.0	0.00032622879512800003	0.0	0.000135427952329	0.0	0.0	0.0	0.000551485070511	0.0	0.0	0.0	0.0	0.0	0.000114850120593	0.00015583606046399998	0.0	9.41353666573e-05	0.0	0.0	0.00016975046681400003	0.00144717800289	0.00032020493115599995	0.0	0.0	0.0008867213478160001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006052222030090001	0.0012130033964100001	0.0	0.00393930551503	0.00016162922256299998	0.00016498927569700002	0.0	0.0	0.0	0.0	0.0	0.0	0.00022177866489200002	0.0	0.0	0.0	0.0	0.0	0.0	0.00014831294030399997	0.000417362270451	0.0	0.0	0.00017448961786799998	7.92707094728e-05	0.0007381284343480001	0.00022549609140099997	0.00048772557307800004	0.0	0.0	0.000128435653737	0.0009001440230439999	0.0	0.0	0.0	0.0	0.0	0.000183250870442	0.000547495209417
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium	8.10241451953e-05	0.0	0.0	0.0	0.000805477245268	0.0027185732927399995	0.000197882655585	0.000135427952329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000728730187648	0.0	0.0	0.000188964474679	0.0	0.0	0.0	0.0	9.22083909636e-05	0.00044336067390800005	0.0	0.0	0.0	0.0	0.0006611133148219999	0.0009282178217819999	0.000153806716227	0.0	0.0	0.0	0.00043230157357800004	0.00024260067928200002	0.0	0.00350160490225	0.0	0.00032997855139400004	0.0	0.0	0.0	0.0	0.000879249706917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000313021702838	0.0	0.0	0.0	7.92707094728e-05	0.000164028540966	0.00030066145520099997	0.0	0.0	0.0	6.42178268687e-05	0.0003600576092169999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	8.10241451953e-05	0.0	0.0	0.0	0.0	0.0	0.000494706638963	0.000270855904659	0.0	0.0	0.0	0.0	0.0006799945600440001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006772244217549999	0.0	0.0	0.00024119633381599996	0.0	0.0	9.22083909636e-05	0.0	0.0	0.000123411082315	0.0	0.0	0.0	0.0	0.0	0.0	9.31792769288e-05	0.0	0.000691682517724	0.00024260067928200002	0.0	0.0021885030639	0.0	0.00032997855139400004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023006134969299997	7.415647015199999e-05	0.000417362270451	0.0	0.0	0.0	0.0	0.000164028540966	0.0	0.00032515038205199997	0.000282845424975	0.0	0.0	0.000720115218435	0.0	0.0	0.0	0.0	0.0	0.000366501740883	0.000136873802354
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella	0.0	0.0	0.0	0.0	0.0	0.0010874293170899999	0.000197882655585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000114850120593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022542831379599996	0.0	0.0	0.0	0.00029744199881	0.0	0.00034106412005500004	8.64603147155e-05	0.00012130033964100001	0.0	0.0	0.00129303378051	0.0	0.0	8.28981182127e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000628456510809	0.0	0.0	0.0	0.00115030674847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.000159744408946	0.000171673819742	0.0	0.0	0.00032622879512800003	0.0	0.0	0.00041157909178199994	0.0	0.000416724545076	0.00047270148901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000781412794332	0.0	0.0	0.0	0.0	0.00016753224995799998	0.0	0.0	0.0	0.0	0.0	0.0	0.000264445325929	0.00030940594059400005	5.12689054089e-05	0.0	0.000279537830786	0.000113688040018	0.00043230157357800004	0.00012130033964100001	0.0	0.0	0.00048488766769	0.0	0.0	0.0	0.0	0.0	0.0	0.000440722785368	0.0	0.0	0.000251382604324	0.000521376433785	0.0	0.0	7.66871165644e-05	0.00014831294030399997	0.0	0.0	0.0	0.0	0.0	8.20142704831e-05	0.0	0.0	0.0	0.0003325297198440001	0.000128435653737	0.0	0.0	0.000116144018583	0.0	0.0	0.0	0.000183250870442	0.0
Root;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus	0.0	0.0	0.000515021459227	0.0	0.00281917035844	0.0167464114833	0.000989413277926	0.0	0.0	0.0	0.0	0.000157567163003	0.0	0.0	0.0011235955056199999	0.0	0.0	0.0	0.0	0.000182182546912	0.0	0.0	0.0	0.0	0.000482392667631	0.0	0.0	0.000368833563854	0.0	0.0	0.0	0.0	0.0	0.00238000793336	0.00123762376238	0.000512689054089	0.00029744199881	0.0	0.0	0.00579284108594	0.0	0.0	0.00043770061278099995	0.0	0.0	0.0	0.0	0.0006547359231779999	0.0	0.00205158264947	0.0	0.000665335994677	0.000189071658158	0.0	0.000260688216893	0.0	5.81125058113e-05	0.0	0.0	0.000626043405676	0.0	0.0	0.0	0.00023781212841900005	0.000246042811449	7.51653638004e-05	0.0	0.0	0.0	0.00019265348060599997	0.0003600576092169999	0.0	0.0	0.0	0.0	0.0	9.16254352208e-05	0.000136873802354
Root;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Providencia	0.0	0.0	0.0	0.0	0.028997180829599997	0.00032622879512800003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000188040616773	0.0	0.00013363624214899998	0.0	0.0	0.0	0.00109309528147	0.0	0.0	0.000188964474679	0.0	0.000482392667631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.12689054089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150579731968	0.00029308323563900004	0.0	0.00044355732978500006	0.0	0.0	0.000521376433785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
